"id","price","sent","cond","year","built","lat","lon","sq.m.h","sq.m.block","sq.m.pool","reno","bedrooms","bathrooms","environ"
99,-0.858907065076239,1,0.091,10,1,0.283163298876752,0.0998863757999308,-1.84252545337413,-0.457150237954493,-1.07651796749734,"0",2,1,1
100,0.529462193836907,1,-0.306,9,9,0.20060618463707,0.420921361063064,0.255573235362909,-1.05614589437373,0.922942029994825,"0",3,2,1
101,0.00380773470436057,1,-0.113,3,5,-0.243828848080739,0.295407747878373,-0.240395782938913,-0.0172691225807229,0.915410276542076,"0",3,2,2
102,-1.0706218889362,1,-0.846,10,10,-0.231960115543611,0.132713322692356,0.439416977985954,-0.20654036511557,0.937506282039591,"0",4,3,1
103,0.842498087293413,0,2.453,10,4,0.282586858480954,0.286341128624947,1.29084553736565,0.187382900679306,-1.07651796749734,"0",5,4,1
104,1.8145561058879,0,-1.284,11,9,0.131061406526491,0.359086951131872,1.85003372513816,-0.0216736677173263,0.990052463973834,"0",5,4,1
105,1.54590318590433,0,0.308,5,6,0.315613920337668,0.361704325672962,1.72945523082881,1.62280408182909,1.15017829457506,"0",4,3,1
106,-0.59413015170658,1,0.881,12,3,0.305230237714217,0.236247751236863,0.120305631747152,-0.216970118943915,0.964829316607337,"0",5,1,2
108,0.620144601868583,1,2.297,2,3,0.0817296710219149,0.10930133880178,-1.11353749303911,-0.15082439345784,0.664928554095232,"0",2,2,1
109,0.113225853234477,0,0.591,4,5,-0.143884274710234,0.248287205044999,0.235296531236116,0.51125132979027,0.891719472948692,"0",3,3,1
110,0.820022736524656,1,0.889,5,1,0.580266983571721,0.107940353510265,-0.0818779924271709,-0.958294121457004,-1.07651796749734,"0",3,2,2
111,-1.02171640432172,1,-0.025,12,7,-0.545140544375156,0.23854839711536,0.0659817155419098,0.225900687857703,1.0300077704914,"0",3,2,1
114,0.361364141080919,0,-1.35,12,8,1.22359290493274,0.0959250367038662,1.27820178518396,-0.621574930466198,0.786431502836216,"0",4,3,1
115,5.99957599290233,0,-1.175,1,4,0.493523049676468,0.223140572184672,2.70591242674017,1.72591431848616,1.09775336711807,"0",6,5,1
117,-1.66989869951617,1,-0.13,10,6,-1.04778592298076,0.2079435372071,-1.59507312226727,-0.0914350057046513,0.818650468542946,"0",3,1,1
118,0.0776195423618912,1,-0.191,4,10,-1.12098809399315,0.255972768339839,0.709856863485391,-0.465808633276694,0.866185626125973,"0",4,2,1
119,-0.496859737348901,1,1.268,2,4,-1.03390083117788,0.203687483553995,-1.15146958485593,0.317945251511187,-1.07651796749734,"0",4,1,2
121,-0.289838446948223,1,1.343,3,3,-0.792954766303668,0.127670893776607,-0.782478374068253,1.19230110569555,-1.07651796749734,"0",2,2,1
123,-0.101857425154285,0,1.401,3,5,-0.525886325972307,0.232446558055594,0.194173711051209,0.206804667942186,-1.07651796749734,"0",4,2,1
124,-0.0829208245495654,1,-1.392,4,9,0.154845953464451,0.111053855552047,-0.656729473562009,-1.71448869013717,-1.07651796749734,"0",2,2,2
126,-1.89339844352214,1,-0.217,11,4,-0.393912514465535,0.191791191573884,-1.54875547836013,-0.568042385180713,-1.07651796749734,"0",3,1,1
127,-0.505020246736339,1,-1.126,10,5,-3.16577822948112,-4.05340388919612,-1.52595727616458,0.222344494968012,1.0300077704914,"0",3,1,1
128,1.15888475683405,0,0.991,4,3,0.753395145511012,0.117494781742509,0.131011282187406,-0.5033595622986,-1.07651796749734,"1",3,2,1
129,1.33481452917961,1,-1.226,1,10,0.630309775604596,0.145922913064011,-1.05783814270081,-2.09758706153514,-1.07651796749734,"0",3,2,1
131,-1.29089520568735,1,-0.923,5,7,-0.653669334527305,0.383440311993699,-1.00351422649557,0.232979924122448,0.983925979277751,"0",3,2,1
134,1.22888233123652,0,2.684,4,5,0.368263577241269,0.37288142358867,0.994372297431357,0.107516968859867,0.857213208516673,"0",6,3,2
136,0.164816887292939,0,0.865,12,1,-3.16586000461257,-4.05331751595987,-0.278657735589119,0.903915950172063,-1.07651796749734,"0",4,1,2
137,-1.88017635535345,1,1.104,6,2,-0.0687763723086716,0.245962770787772,-0.581636626619987,-0.626568681883346,-1.07651796749734,"0",3,1,1
141,-0.535801689443424,1,0.007,2,5,-0.964191008655001,0.253208134255052,-0.343944628022868,0.650665921498815,-1.07651796749734,"0",3,1,1
142,-1.50755631836406,1,-0.156,10,2,0.020806291274565,0.102425862567822,-2.21242782873236,-0.546848057619795,-1.07651796749734,"0",2,1,1
143,3.17955297082411,0,-1.32,9,8,0.544336231806212,0.36025039272081,2.33507653975247,1.78098239466115,0.838497599299281,"0",5,5,1
144,0.868740059425314,1,-0.122,9,6,0.666195243529853,0.105908786478701,0.235296531236116,-0.528334259493043,1.02458899976249,"0",3,3,1
145,-0.443745046994066,1,-0.018,2,6,-0.564913096630226,0.148476804371867,-1.09481391769137,-1.34072294064638,-1.07651796749734,"0",2,2,1
146,-1.06058970662021,1,0.453,9,4,-0.809647241628981,0.148522366949463,-2.00556349783723,0.0159446345107837,-1.07651796749734,"1",2,1,2
147,0.00116765492105336,1,1.577,5,2,0.798523679798034,0.0929125049839091,-0.452609026812171,-0.677749140797402,-1.07651796749734,"0",3,2,1
148,-0.285643838432151,1,1.511,8,2,0.141901521173929,0.108477890718832,-1.11353749303911,-0.272433996254903,-1.07651796749734,"0",2,1,1
150,0.59505075247302,1,-0.832,1,10,-0.665308771397822,0.268414104945698,0.913561626374916,-0.485534172805852,0.883426859160554,"0",4,4,1
151,1.20011082629245,0,-0.056,9,3,0.782241703856436,0.188776784736688,0.61765260712419,-0.0514809589610054,-1.07651796749734,"0",3,3,1
152,2.56179995832646,0,0.092,9,4,-3.16583153695222,-4.05344218662342,0.548081376775256,0.274555177886276,1.02458899976249,"0",4,3,2
153,-1.19269237378981,1,1.236,11,1,1.15739269581395,0.18381035325296,-0.596451543373081,-0.222221043690768,-1.07651796749734,"0",4,2,1
156,-0.415849954856164,1,-0.299,10,9,0.782664647664721,0.388824406319969,-0.0468638821445243,-0.440028509322471,0.883426859160554,"0",3,2,1
157,0.241418453071597,1,-0.445,4,3,-3.16577534280565,-4.05334411775349,-1.71532200284851,-0.131221496072447,0.857213208516673,"0",2,1,1
159,2.89722951911366,1,0.7,1,4,0.585267564237853,0.223914814643807,1.2590988562673,0.557287920538067,1.04574736738871,"1",5,2,1
160,-1.55518766077308,1,0.215,10,6,-0.920775934403399,0.0971009032255661,-1.02147356560949,-0.204811323784186,0.857213208516673,"0",3,2,1
161,-0.22432426496166,1,0.117,2,4,-0.643506335791894,0.269832997536112,0.152267552127686,1.04257880018242,-1.07651796749734,"0",3,2,1
165,-0.351827184072542,1,0.069,10,7,0.292922258027541,0.409029405994165,0.0327316092218701,-0.532934562712563,0.977683014537283,"0",3,2,1
169,-1.10491787995347,1,1.182,7,6,-0.587590780599757,0.263894854203275,-1.54875547836013,-0.105598507602364,0.808258143788789,"0",2,1,1
170,0.9173733065402,0,0.013,6,7,0.415123719372201,0.349142943597861,0.344574411757222,1.54340755124508,0.937506282039591,"0",4,3,1
171,-0.680263303376167,1,2.078,12,1,0.757390375234013,0.169161301428674,0.512452957236116,-0.877510355248559,-1.07651796749734,"0",4,3,1
172,0.793084527414616,0,1.826,11,2,0.616245150638709,0.0799149067751665,0.285642133836169,-0.865100711987063,-1.07651796749734,"0",3,3,2
174,-0.00703406106964814,1,0.276,9,7,-0.56722694958627,0.385943523265667,0.439416977985954,0.0943083114653124,1.0300077704914,"0",3,2,1
175,-0.314299068941296,1,1.541,2,3,-1.0120400854584,0.127165731565671,-0.424935620117414,0.61591025279295,-1.07651796749734,"0",4,1,3
178,0.634134764738877,1,1.308,1,6,-0.140767083246747,0.619452016467338,0.494420013450843,0.761625984469508,-1.07651796749734,"0",3,3,3
179,-0.0605724297995587,1,-0.718,9,9,-0.458115315326737,0.245748055754678,0.994372297431357,-0.899558110525461,0.958208728339528,"1",5,2,1
180,0.541751120983154,1,-0.922,8,2,0.790365325009423,0.152691358159783,0.0327316092218701,-0.787576243479491,-1.07651796749734,"0",3,1,2
182,0.419110515524238,1,1.356,3,3,-0.0324437376001204,0.108648274288195,0.305462149188741,-0.157434417816599,-1.07651796749734,"0",4,2,1
184,0.677158185342834,1,-1.037,11,7,0.769566124069634,0.371313281515026,1.29714026790943,1.34161080525482,1.11891855594875,"0",4,2,1
186,0.558102585034488,1,1.341,1,1,0.355881037971844,0.156225161821919,-1.89554023129369,-0.418982189220839,-1.07651796749734,"0",1,1,1
187,0.294187108725498,1,-0.436,3,1,0.161725965883045,0.087898203676984,-2.51062883610864,-0.398317856165225,-1.07651796749734,"1",2,1,1
188,0.0686553735679748,1,1.276,2,7,-0.982670419804113,0.122856774260091,-0.117458393133728,-0.0158047191661095,0.951451904459207,"1",4,2,1
189,0.603456452228769,1,0.121,1,4,-0.480350554567301,0.447134467682246,-0.370611703912172,0.741486917366309,-1.07651796749734,"0",4,1,1
191,-0.771960455285346,1,0.495,5,2,-3.1657367885133,-4.05351280123604,-1.84252545337413,1.05806983503486,-1.07651796749734,"0",1,1,1
192,1.40203576188781,1,-0.927,2,6,0.61187963886319,0.120149402759977,-0.291561038408929,-1.00616912887753,-1.07651796749734,"0",2,3,2
194,0.880985848798701,0,-0.239,2,9,-0.741226297775918,0.139563319637974,0.875824735021752,-0.317309696282835,0.937506282039591,"0",2,2,2
195,0.221215562092539,1,-0.516,2,3,0.0149784183518831,0.217486131667654,-1.31009732348354,-0.344327962320217,-1.07651796749734,"0",4,2,1
196,3.65863649475867,0,0.127,2,7,-0.129392829532646,0.653084873340255,2.92641224480856,5.29176295675123,-1.07651796749734,"0",5,5,1
197,1.17867768131564,0,-0.881,4,7,-0.770676468155632,0.382250135736218,1.03723092863182,0.677248611391747,-1.07651796749734,"0",3,2,1
198,-1.17077188716789,1,-1.201,11,7,-1.11088822161122,0.232615940436737,-0.105534207713757,-0.0439556605953905,0.915410276542076,"0",2,2,1
199,0.100340456651892,1,1.263,4,5,0.307974383066746,0.313714312086399,-0.0584734437778803,0.607476336466683,0.915410276542076,"0",4,2,4
200,1.09929445114121,1,-0.596,3,7,1.18740018814526,0.392854677324412,1.50110157640291,2.21326583957416,1.09335155784643,"0",3,2,1
201,0.678193070881642,1,-0.19,2,10,-0.646149405832641,0.383214541188251,0.539228218654402,-0.382052243851034,0.930304895738453,"0",4,3,0
203,0.607351160178587,0,0.971,8,2,0.0271712399614998,0.204526092037972,0.255573235362909,-0.294650769399431,-1.07651796749734,"0",2,2,1
204,-0.496872478893574,1,1.31,10,5,0.056397140678415,0.376934006908505,0.141665089080999,0.710207554293658,-1.07651796749734,"0",3,3,1
205,2.76355296573146,0,-0.283,5,10,0.502203983384862,0.358515115622175,1.5854033393618,-0.728598710857544,-1.07651796749734,"0",3,3,1
207,1.94779863421266,1,-0.114,1,5,0.648955439514247,0.322550719756799,-0.0353152633725457,0.1800134671984,0.930304895738453,"0",4,2,1
208,-0.00907729725206425,1,0.707,9,3,-0.532782076414316,0.233628004734792,0.774567611664396,0.547514697458233,-1.07651796749734,"0",7,2,1
209,-1.04812810291045,1,-1.326,9,4,-3.16583979044258,-4.05339502742023,-0.687499301350838,-0.544517302460102,-1.07651796749734,"0",2,1,1
210,1.0966103544749,1,-0.932,4,6,0.737813721160345,0.301367708724762,0.913561626374916,-0.0545050603348465,0.937506282039591,"0",4,2,1
211,-2.01640030934724,1,0.5,12,3,-0.202865965928474,0.182557175794139,-1.48105761930245,0.235329921856405,-1.07651796749734,"0",4,1,1
212,-0.343039919349621,1,-0.517,9,9,0.19825692710588,0.418051379824118,-0.117458393133728,-0.467983559435473,0.891719472948692,"0",5,2,1
213,-0.892656774724656,1,-1.305,10,4,0.992367576514601,0.266701423524132,-0.831551192817845,0.152576633606066,0.774948862459085,"0",4,2,1
214,-0.475691236063041,1,-0.735,8,6,-0.438039439679618,0.273610875697017,0.0438709080790729,-0.348240589874723,0.71060903261902,"0",5,3,1
215,0.438986318243775,1,-1.071,8,9,-0.688655282163266,0.140621366955275,0.883424075303807,-0.129603054438306,1.01347558529274,"0",3,2,1
216,0.473821002363028,1,2.604,8,3,1.15393085920519,0.195095601689846,0.18377176815452,0.265446541323429,0.404713214417016,"0",3,2,2
219,-0.461184830084876,1,1.311,7,5,1.0065112664692,0.25701882001414,-0.750360915717124,0.00593827445533503,-1.07651796749734,"1",3,2,3
220,-1.00411845407696,1,-1.204,12,7,-0.880083454440435,0.325778390933082,0.0549540893237083,2.29573794649371,1.06562454238792,"0",3,2,1
221,-0.885776740655512,0,-1.367,8,2,-0.345474697535377,0.186608451103662,-0.915852955776738,0.615069666931287,-1.07651796749734,"1",3,2,4
224,0.572100592745036,1,-0.786,3,8,0.442575728266978,0.403139451271267,-0.687499301350838,-0.442154697611507,0.883426859160554,"0",2,2,1
225,-0.786996986638836,1,-0.884,10,9,-0.7118324463936,0.394234240072758,-0.023826950978613,-0.319218453641705,0.922942029994825,"0",5,2,1
226,0.89274362472542,0,-1.251,10,8,0.142498399522319,0.525106642428107,1.32214061448827,0.086308933141674,1.11479324975133,"0",5,4,1
227,0.295966596447917,0,-1.236,9,4,-0.0700249822783583,0.225664532964911,-0.105534207713757,-0.412743414718555,-1.07651796749734,"0",3,2,1
230,-1.51378266814311,1,-1.37,12,5,1.06348509650718,0.335155795149437,-0.55230276771697,0.551078310689478,-1.07651796749734,"0",4,2,2
231,-0.956536057044525,1,0.785,9,4,-0.544329093414183,0.154966562188588,-1.20962293079073,0.580926973764993,0.763050094928039,"0",3,1,1
232,-1.50509853821754,0,-0.299,11,5,-0.590881681732051,0.18547727530263,-0.330731334104312,-0.0636258580911767,-1.07651796749734,"0",3,1,1
234,1.26046992660521,0,-0.354,9,9,0.0450836107626197,0.244056338790797,1.37737381230355,-0.501116066995554,0.899807814250145,"0",4,3,3
235,0.631921986705754,0,-0.491,9,2,0.980835234299802,0.180365367841932,0.120305631747152,0.760146356583683,-1.07651796749734,"0",3,2,0
236,0.407699363487409,0,-0.076,9,5,0.358161171503905,0.320462849053183,0.467090384680711,0.217585560148804,-1.07651796749734,"0",3,3,1
237,-1.04989065122468,1,-0.086,9,9,-0.87671129909794,0.411165545386753,0.503454961772033,-0.0945672593937396,-1.07651796749734,"0",3,3,3
241,0.135989863299263,1,-0.595,9,7,1.00568239253694,0.274793184841976,0.0659817155419098,-0.065153119886784,0.951451904459207,"0",4,2,1
243,1.1789788521242,1,-0.765,1,10,-0.660787155585571,0.396187779384431,0.503454961772033,-0.992283914133188,0.899807814250145,"0",5,3,1
244,1.61668889638784,0,-0.024,4,9,0.427528146670452,0.17791066249893,0.530339290100575,-1.24634924788811,-1.07651796749734,"0",4,3,3
245,-0.35765404567148,1,-0.391,5,5,1.22457203842536,0.243868659569557,-0.0936743039289946,0.247007701128032,0.90770170531202,"0",2,2,2
246,0.207332792234169,1,-0.216,10,6,0.315825712563995,0.412290475641873,0.798351700869129,4.19926652297841,-1.07651796749734,"1",3,3,1
247,1.04677568188491,0,0.849,4,6,0.564907797475096,0.460063194618781,0.821881409912376,3.05426153662327,1.01907930583066,"0",5,3,1
248,-0.422820432262518,1,-1.087,10,8,-0.693720868207684,0.288635809303776,0.845162122653601,-0.429456720298149,0.958208728339528,"0",5,2,1
249,-0.0983979388371638,0,-0.507,10,9,-0.813394345290442,0.383466959159934,1.32214061448827,0.594707154053736,1.08436686453751,"0",4,3,1
250,-0.388921416449775,1,1.138,6,2,0.824593118433255,0.106736283738941,-1.71532200284851,-0.563298322075913,-1.07651796749734,"0",2,1,1
251,-0.42348681497729,1,0.098,12,8,0.450976169952242,0.402922039275942,0.821881409912376,-0.259671629667887,0.915410276542076,"0",4,2,2
252,-0.218520126896192,1,2.59,11,1,0.754372762599291,0.138090108476943,-1.35160811771481,-0.951616251886453,-1.07651796749734,"0",3,2,0
253,0.0599483168858039,1,0.577,1,3,-0.888598328397946,0.236426416916275,-0.117458393133728,0.111449869136214,-1.07651796749734,"0",4,2,1
254,0.88581733951525,0,-0.2,4,8,-0.239983541595309,0.316624189700447,1.43125422345252,-0.431563239859083,1.04058420984568,"0",4,4,1
255,1.25613622021683,1,0.628,1,1,0.342936608081829,0.156147672646783,0.411391034342415,-0.807934421832132,-1.07651796749734,"0",3,2,1
256,0.0638052573425659,1,-0.201,1,10,0.0964506140871839,0.143853755714299,-1.54875547836013,-2.34032321228525,-1.07651796749734,"0",3,2,1
257,0.434657615549023,0,1.129,3,6,-0.897570618622554,0.379731536940334,0.61765260712419,1.38047672314787,1.19211021578729,"0",3,2,2
258,-0.538403332078385,1,-0.485,4,2,-3.16578104495119,-4.05348254660004,-0.718705595131411,-0.115139682133942,-1.07651796749734,"1",2,2,1
259,-2.55463780027695,1,-1.356,6,3,-0.0358480274640605,0.16391308205649,-1.26935529201861,-0.239901111644312,0.724525100374199,"0",2,1,1
260,1.61126295214311,0,2.61,10,1,0.307865279155675,0.181411462070748,1.32214061448827,-0.218717737856339,-1.07651796749734,"0",3,3,1
261,0.949912040608126,1,0.132,5,8,0.270308760419627,0.317727306815143,0.685091046710533,0.932268990776192,1.07512940436016,"0",4,2,1
263,-0.278403287473219,1,-0.107,4,1,0.119018409489909,0.127110080537611,-1.17068374038724,-0.822702119104658,-1.07651796749734,"0",2,1,1
