"Transported","Side","HomePlanet","CryoSleep","Destination","Age","VIP","RoomService","FoodCourt","ShoppingMall","Spa","VRDeck","PassengerGroup"
"True","S","Europa","True","55 Cancri e",28,"False",0.996057100462897,1.00046439582739,0.999930079364314,0.998783791692653,0.991855796297686,"0034"
"False","P","Mars","False","55 Cancri e",23,"False",7.6650905838153,7.87970992015065,1.00006569170295,7.87123611145099,1.0055104707211,"0035"
"False","S","Earth","False","55 Cancri e",15,"False",1.01100025371984,7.19396228647692,4.89178014686639,4.02611276681716,6.98628415748206,"0036"
"False","S","Earth","False","55 Cancri e",20,"False",7.32659987123101,6.28280575914336,1.00000834737241,8.86691621930397,1.00517250501613,"0038"
"False","P","Earth","True","55 Cancri e",30,"False",0.998354764037464,0.993719365156608,0.999937383017212,1.00544783335273,0.992372432398277,"0039"
"True","P","Earth","True","TRAPPIST-1e",17,"False",0.997466383198635,1.00073411119768,1.00007125268757,0.987982517886245,1.01256657804582,"0041"
"False","P","Europa","False","TRAPPIST-1e",45,"False",1.00696963375405,6.11012475686561,4.8287632940739,8.81559301549929,7.74373036187967,"0043"
"False","P","Earth","True","TRAPPIST-1e",55,"False",1.00556663198674,1.00048639885058,0.99989703152938,0.998900178828844,1.00722420257411,"0044"
"True","P","Earth","True","55 Cancri e",4,"False",0.993112443054505,1.01782394771973,0.999895145095707,1.00002419710637,0.99666058370211,"0044"
"True","P","Earth","True","PSO J318.5-22",21,"False",0.992925048430379,0.993915376092986,1.00007633536247,0.983608896793067,0.979859177343654,"0044"
"False","P","Mars","False","TRAPPIST-1e",21,"False",7.88197228791269,0.993963671882727,6.19835087457126,1.00046202587656,5.18453323152433,"0045"
"True","P","Mars","True","TRAPPIST-1e",19,"False",1.00768532924515,0.996491767783678,0.999932230806276,0.985032247290463,0.996656207670569,"0045"
"False","S","Earth","False","55 Cancri e",35,"False",7.67217450564615,1.00812178380223,1.00007892718325,1.0022541114011,0.998512189111455,"0050"
"False","S","Earth","False","TRAPPIST-1e",56,"False",1.00881107726454,5.72328485379289,1.00000002731644,8.22366557791647,5.85307904238569,"0051"
"False","S","Earth","False","TRAPPIST-1e",19,"False",2.61341897123777,0.998047907960234,2.09852741157931,9.44492873722646,0.998520260019255,"0052"
"True","S","Earth","False","TRAPPIST-1e",25,"False",0.993879736067492,0.998888348967252,8.56995844591312,0.996192909317326,1.68017404361668,"0053"
"True","S","Europa","False","TRAPPIST-1e",2,"False",1.00341119691424,0.993679214539238,0.999956782418088,1.0050742901029,1.00108992375778,"0056"
"True","S","Europa","True","TRAPPIST-1e",38,"False",0.988706369039192,1.01253042430612,1.00002481328383,1.00636102682273,1.0257607702985,"0056"
"True","S","Europa","False","TRAPPIST-1e",27,"False",6.64911984018626,7.4244230712519,9.12426566787591,6.65183513978161,2.38427403533549,"0056"
"False","S","Earth","True","PSO J318.5-22",36,"False",1.01980399898506,0.993861887933886,0.999836315281106,1.00571308568944,0.985924945452168,"0058"
"False","S","Earth","False","TRAPPIST-1e",22,"False",4.82496918172443,7.99009229003,6.00393678613807,8.20928428110036,1.67573882613514,"0061"
"False","S","Earth","False","TRAPPIST-1e",62,"False",0.989558653736835,7.38896845219516,1.00002908201225,3.89066675975549,4.25381044191012,"0062"
"True","S","Mars","True","TRAPPIST-1e",15,"False",1.00569719627442,1.00456554442581,1.0000069690509,0.996366874582119,0.990587385481785,"0064"
"True","S","Earth","True","TRAPPIST-1e",33,"False",0.998649453961192,0.992971859921369,1.00004420213264,0.998564765184996,1.00455027270659,"0064"
"False","P","Earth","False","TRAPPIST-1e",62,"False",1.71716335816499,6.0443264688813,6.28824465173212,0.985961679603805,7.13159746344186,"0066"
"True","S","Earth","True","PSO J318.5-22",0,"False",0.999607599972668,1.00408857741591,0.999981340289003,0.995438190774354,0.99696615600644,"0067"
"True","S","Earth","False","TRAPPIST-1e",18,"False",1.70004457418445,6.5760043888763,7.10261499678873,0.996765950802006,1.0025613130069,"0067"
"False","S","Earth","False","55 Cancri e",21,"False",8.57432502696001,4.66852011047947,1.00007114850329,1.00524847666416,4.20614925421852,"0067"
"False","S","Mars","False","TRAPPIST-1e",23,"False",7.66965072915831,0.999218852063585,2.09874762927587,6.53227379279367,1.00845025232706,"0068"
"True","S","Earth","False","TRAPPIST-1e",42,"False",7.79085966598731,1.00118868637224,3.30265501340815,2.93808888897967,1.01792628527196,"0069"
"False","P","Earth","False","TRAPPIST-1e",19,"False",6.23422384175772,1.00047942046552,2.79190719816865,1.70051375406134,7.5969530100098,"0070"
"False","P","Earth","False","TRAPPIST-1e",17,"False",3.84786889267184,8.67200648834151,1.00012852679711,1.00106522975204,4.96493842118003,"0071"
"False","S","Earth","False","TRAPPIST-1e",14,"False",1.00153253338212,1.69418900441556,1.00001533261423,1.01187929743865,7.96787621093972,"0072"
"False","P","Mars","False","PSO J318.5-22",37,"False",4.87187371841368,5.43470882876056,7.60521751900749,1.00090771896866,3.55508263578031,"0073"
"True","S","Europa","False","TRAPPIST-1e",42,"False",1.69790227584894,10.0248895896463,1.00005534887017,0.995379290503008,7.23344978078889,"0074"
"True","S","Mars","False","TRAPPIST-1e",27,"False",5.9901128094549,0.998044538003516,7.92653239476467,1.00372429910572,0.987540642932058,"0076"
"True","P","Mars","False","TRAPPIST-1e",28,"False",3.7141574646371,0.974842733139675,8.16712912172052,0.998124791229222,1.01633281165793,"0077"
"False","S","Europa","False","TRAPPIST-1e",38,"False",0.990659023683558,9.66879341747594,0.999978146574563,6.79311280346272,10.170059470792,"0078"
"False","S","Earth","True","TRAPPIST-1e",13,"False",0.987463665997609,1.00306764539186,1.00001174037365,0.998826729170004,1.02002727020318,"0081"
"False","P","Mars","False","TRAPPIST-1e",42,"False",9.91309524036846,1.00221246609098,0.999900427094226,1.01153913962839,0.995203346025519,"0082"
"True","P","Mars","True","TRAPPIST-1e",2,"False",0.995567081267816,0.997247163351996,0.999908635636327,0.994965779787134,1.00949626787051,"0082"
"True","P","Mars","False","TRAPPIST-1e",8,"False",1.00001105351632,1.00911108832558,1.0001666805762,1.01144460808277,1.01272143846692,"0082"
"True","S","Earth","False","TRAPPIST-1e",24,"False",7.53598468425518,0.986665102886296,0.999862144034941,0.994333021582635,3.90250975399965,"0084"
"True","S","Europa","True","TRAPPIST-1e",40,"False",0.994104790538119,1.00788199038937,1.00002692036266,1.00972964380214,1.00051442713277,"0085"
"False","P","Earth","False","TRAPPIST-1e",43,"False",6.35089958734383,1.00911537354242,0.999878435278337,7.47060209950737,7.26038481514674,"0086"
"True","S","Mars","True","PSO J318.5-22",45,"False",0.998648213848762,1.00340057107738,1.00001719949913,1.00219351651441,1.00660819311675,"0088"
"True","S","Earth","True","TRAPPIST-1e",35,"False",1.01178086996573,1.01114810437319,0.999825985694237,1.01145976704093,1.00352531279874,"0090"
"True","S","Earth","True","TRAPPIST-1e",26,"False",1.01449530504161,0.99781976563762,1.00018446190522,1.01182375561086,0.987722763403072,"0091"
"False","S","Earth","False","TRAPPIST-1e",27,"False",1.69908664243623,7.54050655160136,4.46571699328836,6.23067706650912,1.01656296300863,"0091"
"False","P","Earth","False","TRAPPIST-1e",19,"False",1.00332950371214,1.00662584187206,7.50892398510283,1.67585135180326,4.56706288106927,"0092"
"True","P","Earth","True","TRAPPIST-1e",0,"False",1.01063099837276,1.00792225360679,0.999874447143131,1.00544046950873,0.988210466288357,"0092"
"True","P","Earth","True","TRAPPIST-1e",3,"False",0.996958160763657,1.00216416730409,0.999847741559556,0.988001146932538,0.982122362963754,"0092"
"False","S","Europa","False","TRAPPIST-1e",54,"False",1.00370018809916,8.10981094079601,0.999993840224562,2.38287107290932,7.46385515456508,"0097"
"False","P","Earth","False","TRAPPIST-1e",26,"False",1.00267098790772,7.76024462342479,2.79185015760147,4.49683021780021,0.996463162527699,"0098"
"True","P","Earth","False","TRAPPIST-1e",26,"False",0.994574799690083,8.94059806512991,7.86490324509775,0.991523644392287,5.49365608008151,"0098"
"False","P","Earth","False","PSO J318.5-22",23,"False",6.75508186586931,7.0684168555632,7.26725905141332,4.63950768720489,0.988676305011309,"0099"
"True","P","Earth","True","TRAPPIST-1e",2,"False",1.01160402615695,0.994633298888281,0.999994307698699,1.00149843029977,0.995999008578977,"0099"
"True","P","Mars","True","TRAPPIST-1e",31,"False",1.00700213649515,1.01674531936641,1.00004743775445,0.985464962197726,1.00087050761987,"0101"
"False","S","Earth","False","TRAPPIST-1e",18,"False",1.01586833454541,0.995128113185956,0.999942965273437,7.71919799582845,5.52760856061796,"0102"
"True","S","Earth","False","TRAPPIST-1e",24,"False",1.00558486425565,0.996176058234926,1.00014044148112,0.979422310978282,3.87229013879134,"0103"
"True","S","Earth","True","55 Cancri e",9,"False",0.98723407791542,0.994240759738144,1.00001704811824,1.00273613586202,0.997897461668979,"0103"
"False","S","Earth","True","TRAPPIST-1e",6,"False",0.994267345857631,0.999812962902207,0.999953356100997,1.01096396319458,1.00984931461627,"0103"
"False","P","Earth","False","TRAPPIST-1e",27,"False",0.987753873851016,1.00736066945187,7.34732913542858,2.08688614784632,5.88408550078411,"0105"
"False","S","Mars","False","TRAPPIST-1e",21,"False",8.45920259810453,2.7867876166428,3.8904243508722,1.01391501021058,1.01960586583747,"0107"
"False","S","Earth","True","TRAPPIST-1e",23,"False",0.993796333227759,1.0023038855387,1.00014215400149,1.00289367083891,1.0100160131068,"0108"
"False","S","Earth","False","TRAPPIST-1e",31,"False",7.33370078687113,1.00852231625527,6.78988425709391,0.982147622714805,1.01904022329178,"0108"
"True","S","Earth","False","TRAPPIST-1e",0,"False",0.990890783514476,1.00168090642488,1.00004339057021,0.978591216276636,0.995762896200714,"0108"
"False","S","Europa","False","TRAPPIST-1e",32,"False",1.00158028772404,7.00399555005776,2.94607684098681,9.28002752959032,7.62698642405083,"0110"
"False","P","Europa","False","TRAPPIST-1e",40,"False",0.993454153560812,6.79758735783443,0.999917133899742,1.00045698298857,8.43209981250291,"0110"
"True","P","Europa","False","TRAPPIST-1e",42,"False",8.71842066720552,10.3341937604408,0.999886539228001,8.54475010276577,7.09342057948297,"0110"
"True","P","Europa","True","TRAPPIST-1e",28,"False",1.00716707476017,1.00377298290612,0.999964981569027,1.0133682483845,1.00316649332447,"0110"
"True","S","Europa","True","TRAPPIST-1e",29,"False",1.00910174229495,1.00963673917742,1.00011606763899,0.998635573720992,0.994610800435653,"0111"
"True","S","Europa","False","55 Cancri e",48,"True",1.00384185357826,8.82387007175741,5.47755681811319,3.88325385168699,3.64308551172865,"0112"
"True","P","Earth","False","TRAPPIST-1e",64,"False",1.01682176080519,1.01221378703178,7.6910018965815,1.01132701133993,0.999607804365709,"0113"
"False","S","Earth","False","TRAPPIST-1e",27,"False",5.41248324325711,6.05939822965908,7.06366734682103,6.47022394593462,1.67656267778335,"0114"
"True","P","Mars","True","TRAPPIST-1e",26,"False",0.995383552696394,1.00565806778494,0.999888629501374,0.993700277132458,0.997365186859903,"0115"
"True","P","Europa","False","TRAPPIST-1e",33,"False",1.70747000294536,8.69789911390706,0.999855930019412,3.56012249149511,6.987443484502,"0116"
"False","P","Europa","False","TRAPPIST-1e",39,"False",0.993493036466896,8.763735397043,1.00016039732433,5.19482944614526,9.84247788213752,"0119"
"True","P","Europa","True","TRAPPIST-1e",13,"False",0.99792619256398,0.99978741298935,0.9997532497248,0.993681711221232,0.990456241989225,"0119"
"True","P","Mars","True","TRAPPIST-1e",24,"False",0.99607192070558,1.00224467950391,0.999929993438981,0.987055695887149,1.01257310104606,"0120"
"False","S","Earth","False","TRAPPIST-1e",29,"False",0.996800071314515,0.990775579660514,1.00016462706528,7.53440247963105,5.31213214054451,"0122"
"False","P","Earth","False","TRAPPIST-1e",18,"False",5.02256055770538,7.39096593112027,4.91196171318195,1.0058254884247,1.68872729018628,"0123"
"True","S","Mars","True","TRAPPIST-1e",67,"False",1.00494188331268,1.01134813860679,0.99994925954979,0.998464061415093,0.986135639881879,"0126"
"False","S","Mars","False","TRAPPIST-1e",35,"False",7.55216009920311,0.991742265228026,6.69383220080576,1.00957669365145,4.26938249366353,"0127"
"False","S","Mars","False","TRAPPIST-1e",61,"True",8.75881171319908,6.82455968191963,3.30270419170833,6.74532256507732,2.08968431628263,"0128"
"False","S","Mars","False","TRAPPIST-1e",45,"False",8.6650259621093,2.94855612468006,0.999882220504173,1.01077907490037,1.01256342585125,"0128"
"True","S","Earth","True","PSO J318.5-22",22,"False",0.997854205914531,1.01154996734681,0.999927437121251,1.0099787552189,0.988274223311334,"0129"
"True","S","Mars","True","TRAPPIST-1e",19,"False",0.998204434699566,1.01555562019717,0.999907559221966,0.99252943336663,1.00403735576231,"0133"
"False","S","Mars","False","TRAPPIST-1e",36,"False",8.91434626185094,0.999754102349673,1.0000995987855,0.992824353235214,1.00182087228889,"0133"
"True","P","Earth","False","TRAPPIST-1e",19,"False",1.00712666307051,3.70458901397161,7.59441692512149,1.01762952835364,1.02332373341211,"0134"
"False","S","Earth","False","PSO J318.5-22",47,"False",5.58423183462931,7.03946417010184,5.84405965669298,4.23877004527601,5.02956020904632,"0136"
"True","P","Earth","True","TRAPPIST-1e",13,"False",0.99962365828533,0.998223687019872,0.999972386527834,0.993723532563947,0.999857708811517,"0138"
"False","P","Earth","False","TRAPPIST-1e",34,"False",0.993183395212443,4.14076794198299,0.999980649796153,7.34467779534315,6.32816175323152,"0138"
"True","S","Europa","True","55 Cancri e",35,"False",0.996757297277537,0.99855166645722,0.999948762348659,1.00247959456834,1.00126137890686,"0139"
"True","P","Earth","True","TRAPPIST-1e",24,"False",1.00060160440435,0.999748850113122,1.00018609505889,1.00286760651874,1.01219708072076,"0140"
"False","P","Earth","False","TRAPPIST-1e",26,"False",7.08315593058425,1.00870904252879,0.999897653109221,1.00628203148846,7.13245377167085,"0140"
"False","P","Mars","False","TRAPPIST-1e",31,"False",7.71234156933641,0.995973468655705,5.5849591967345,0.993563896433263,0.994546220431362,"0141"
"True","S","Earth","False","TRAPPIST-1e",20,"False",0.984816059182132,7.05238182898402,6.35206769759838,1.00661424866604,0.995437504084553,"0144"
"False","S","Earth","False","TRAPPIST-1e",56,"False",1.0030655786079,0.993925562044792,1.00011020993649,1.00402781590498,1.00067444299359,"0146"
"True","S","Earth","True","TRAPPIST-1e",50,"False",0.984635501764624,0.993329917698183,1.00012251935462,1.02797226513061,1.0085850072802,"0147"
"False","P","Mars","False","TRAPPIST-1e",42,"False",7.97520398136233,1.00834263469206,3.39790588452327,0.996518975485101,5.32480623679155,"0148"
"True","S","Earth","True","55 Cancri e",29,"False",0.99471720095555,1.01313798669166,0.999965813869105,1.01574077192996,1.00142019996277,"0149"
"False","P","Earth","True","55 Cancri e",38,"False",0.99347905219319,1.0144862046125,0.999944410560005,1.00358705086948,1.00086190280816,"0151"
"False","P","Earth","False","TRAPPIST-1e",41,"False",0.999431032221526,1.01078807843854,1.00015703267243,0.986599875632924,7.42840716261197,"0152"
"False","P","Earth","False","TRAPPIST-1e",22,"False",9.30446484808677,1.00283323546413,1.00001953908945,0.980217551946576,5.13310315176588,"0160"
"True","P","Europa","True","TRAPPIST-1e",26,"False",1.01176583312019,0.998545881201108,1.00007907438937,0.995929920763152,1.00570198373782,"0163"
"True","P","Europa","True","TRAPPIST-1e",17,"False",0.98335027563788,1.00484753548661,0.999989151127561,1.00350351583103,0.99860331585995,"0163"
"True","S","Earth","False","TRAPPIST-1e",57,"False",4.9271903287096,8.40701708322361,1.00003899639504,7.54292714211848,5.91437424462638,"0164"
"False","S","Earth","True","PSO J318.5-22",17,"False",0.988840798949572,1.00833649667858,1.00000914190796,0.979836213163169,1.0090495024892,"0164"
"True","P","Mars","True","TRAPPIST-1e",35,"False",0.992491809988066,0.986882726895156,1.00002907484556,1.01076959956691,0.997363905576563,"0165"
"True","S","Mars","True","TRAPPIST-1e",13,"False",1.02087166545628,0.98695204095294,0.999936196085524,1.01066361133919,1.0160720497372,"0167"
"False","S","Mars","False","TRAPPIST-1e",27,"False",8.21981599632767,0.994332322426771,4.89197975305343,4.14142404571217,5.93747742209847,"0167"
"False","P","Earth","True","TRAPPIST-1e",31,"False",0.987136994695657,1.00253711759638,0.999982156670354,1.01171472481152,1.003258617461,"0169"
"False","S","Earth","False","TRAPPIST-1e",24,"False",0.983593944655814,1.00026567508404,1.00001205803681,6.40063392707434,7.33800049284164,"0170"
"True","S","Earth","True","PSO J318.5-22",19,"False",1.00450187101273,0.989810518806871,0.999974691190524,0.971039551345389,1.00430054693025,"0171"
"True","P","Earth","True","TRAPPIST-1e",32,"False",0.999814401672854,0.995747111418097,1.00001331686664,1.01015333559027,0.98279887948025,"0172"
"True","S","Earth","False","TRAPPIST-1e",58,"False",0.996819316254562,7.88408300300311,0.999989793382219,2.78928204738031,1.0128755961475,"0173"
"False","P","Earth","False","55 Cancri e",21,"False",6.65366685866141,0.999453601346466,3.83310636573674,5.76134781501782,6.15220709943855,"0174"
"False","S","Europa","False","TRAPPIST-1e",38,"False",0.985125396898585,10.2374771425669,1.69313216127701,10.6210013512457,8.65813405775111,"0177"
"False","S","Mars","False","TRAPPIST-1e",38,"False",9.12518084903873,1.00027008959608,6.08770291165583,4.35920163178409,5.78636384812297,"0178"
"True","P","Earth","False","TRAPPIST-1e",19,"False",1.70314746859708,6.39051008527825,7.51321994051336,2.08079459002864,3.48624974096087,"0179"
"False","P","Earth","False","TRAPPIST-1e",0,"False",0.993787333052032,0.999976413388755,1.00012953774452,1.01130333366779,1.00941781012456,"0179"
"True","P","Earth","False","TRAPPIST-1e",3,"False",0.986155731526155,1.00463762202711,1.00011142745568,1.00134460453035,0.984843995284419,"0179"
"False","P","Earth","False","TRAPPIST-1e",20,"False",1.01869290622424,0.99660882402428,2.3863783831317,6.72614701435335,5.52082687187445,"0181"
"True","P","Europa","True","TRAPPIST-1e",24,"False",1.00425100377372,1.02136622125891,0.999795598521034,1.00922376349386,1.00178019166439,"0182"
"True","S","Earth","False","TRAPPIST-1e",37,"False",3.88798528688703,5.98804479627281,7.05676670930479,1.00142297941781,6.46158845051219,"0183"
"False","P","Earth","False","TRAPPIST-1e",25,"False",5.15371955687862,1.00067785675725,1.00022876685029,1.00314046849075,7.86023187371785,"0186"
"True","S","Earth","True","TRAPPIST-1e",56,"False",1.00886422651375,1.01375582367002,0.999884791539181,1.00777908764582,1.01450884026952,"0188"
"False","P","Earth","False","55 Cancri e",49,"False",5.43645882600801,2.37299960896057,6.99630059144451,6.2992712184889,5.5862361995257,"0189"
"False","S","Earth","True","55 Cancri e",11,"False",1.0220610246454,0.998889896103713,1.0000290416315,0.999488589349624,1.00789399987777,"0190"
"True","P","Earth","True","TRAPPIST-1e",1,"False",0.99744972969859,0.989440768045442,1.00010854226675,1.00706752947842,0.998550712885195,"0192"
"False","P","Earth","False","TRAPPIST-1e",8,"False",0.985755053497872,0.994229718417685,0.99994305613938,0.992079391498466,1.00735682804593,"0192"
"False","P","Earth","False","TRAPPIST-1e",39,"False",0.998556003980458,0.996499993569258,3.39771777870623,7.79732447306938,0.988906279862023,"0192"
"True","P","Mars","True","TRAPPIST-1e",2,"False",1.00207538339232,1.00278131733767,1.00003200881205,1.00113249997061,1.00045268409895,"0193"
"False","P","Mars","False","TRAPPIST-1e",23,"False",4.41870785040674,1.00040413885638,3.19710889348364,7.97327257866231,1.01012585686172,"0193"
"True","P","Mars","False","TRAPPIST-1e",0,"False",1.00105802367894,0.981633958924984,1.00001608572657,0.990052804740448,0.985027532076936,"0193"
"True","P","Mars","False","TRAPPIST-1e",39,"False",7.01338317349683,1.01095387030524,7.76611912459091,0.99222632788962,0.976948735863498,"0195"
"False","P","Mars","False","PSO J318.5-22",25,"False",7.95862698278041,0.981304231024945,7.57917249917839,1.00050795155282,3.08967112488638,"0196"
"False","P","Europa","False","TRAPPIST-1e",36,"False",0.996659991576335,7.87104759771082,0.999992225162381,7.67037107028811,7.33557263976967,"0197"
"True","P","Earth","True","PSO J318.5-22",52,"False",0.999652739716887,0.989664545407479,1.00009737929371,1.01116214584175,0.995994047272007,"0198"
"False","S","Earth","True","TRAPPIST-1e",18,"False",1.0078763960563,0.986511080854296,1.00019806007345,1.00295548740813,0.990783297799937,"0199"
"True","P","Earth","True","TRAPPIST-1e",15,"False",1.02075245008652,1.00220764894181,0.999984190809265,1.01674926923524,1.00809843983083,"0200"
"True","S","Europa","True","TRAPPIST-1e",35,"False",1.01027392438764,1.00747215807992,1.00018099408163,1.00821879505828,0.992611554896154,"0201"
"True","S","Europa","True","TRAPPIST-1e",47,"False",1.01207908398387,1.00391652005116,1.00014264230101,1.00512579720815,1.01183228808071,"0201"
"True","P","Europa","True","55 Cancri e",45,"False",0.98768676578442,1.0129117020309,1.00006853628949,1.00936074432584,1.0040073748887,"0202"
"True","P","Europa","False","55 Cancri e",70,"False",1.00983895570053,8.80734665864259,0.999898183524563,7.77582386152823,7.11024387804254,"0202"
"True","S","Europa","True","TRAPPIST-1e",51,"False",1.00219924803661,1.00894145749342,0.999904212735392,0.99087960091307,0.99647194729764,"0203"
"False","S","Earth","False","TRAPPIST-1e",29,"False",0.985327499709078,2.08649472764846,5.20472370818125,1.01068121857989,7.56964533852231,"0205"
"True","S","Europa","False","55 Cancri e",18,"False",2.10382251609459,8.45297063796816,3.56495022703642,8.01959997789739,5.80402236453488,"0206"
"False","P","Earth","True","PSO J318.5-22",19,"False",0.99841245395284,1.00218487388343,1.00002956409136,1.00215732423592,1.00356978261339,"0207"
"True","P","Europa","True","55 Cancri e",24,"False",1.0146458731197,0.987157158796603,1.0000032955557,1.00903731020691,1.01517219896259,"0210"
"True","P","Mars","False","TRAPPIST-1e",29,"False",7.79806173342094,1.68828211228722,5.92717905547234,0.995613096287442,1.00001571131202,"0211"
"True","P","Mars","True","TRAPPIST-1e",11,"False",0.995697882460715,1.0165346511242,0.999911411444799,1.00332150638795,0.9990414002232,"0211"
"False","P","Mars","False","TRAPPIST-1e",17,"False",7.73479809133757,0.999231887707939,6.73006043399201,6.21667285065956,0.992031575447589,"0211"
"False","P","Earth","False","TRAPPIST-1e",13,"False",6.26091914929052,0.985988054938609,0.99989405688046,4.95947672488258,7.60330847763157,"0212"
"False","P","Earth","False","TRAPPIST-1e",35,"False",6.00123239155898,6.24221897651762,0.99998925919534,3.39662923288169,6.96459507137519,"0212"
"False","P","Earth","False","TRAPPIST-1e",21,"False",6.90076545643774,6.6440177229695,0.999943984616756,0.990549924744581,5.99169843894072,"0213"
